1,0,401.63001715257224,424.0,58.65421795327205,205.47954685420405,-1,-1,-1,-1
1,1,541.782715084144,152.00000000000006,47.372046097668886,159.75216359930545,-1,-1,-1,-1
1,2,899.6255230607196,128.00000000000006,38.69953620165995,148.7861373235952,-1,-1,-1,-1
1,3,407.589460057727,112.00000000000006,42.63273409131193,149.43121640869572,-1,-1,-1,-1
2,0,416.0,424.0,29.355415002470068,214.8160182986254,-1,-1,-1,-1
2,1,543.740645500536,152.00000000000006,39.17737930744579,159.60254989512094,-1,-1,-1,-1
2,2,895.6160164919775,127.99999999999989,46.573277422297906,155.82083920233453,-1,-1,-1,-1
2,3,417.446232797913,112.0,42.12762833682916,146.71834725167508,-1,-1,-1,-1
3,0,543.145388737028,152.00000000000006,39.645177562098525,159.44476924381723,-1,-1,-1,-1
3,1,892.9540667518303,127.99999999999989,52.00045753791858,150.24800559934226,-1,-1,-1,-1
3,2,412.23627511149425,112.00000000000006,40.88824426047921,144.8047309001056,-1,-1,-1,-1
4,0,401.63001715257224,424.0,58.65421795327205,205.47954685420405,-1,-1,-1,-1
4,1,536.6846753594637,152.0,45.14013942668771,159.90346312098058,-1,-1,-1,-1
4,2,901.7392429993289,128.00000000000006,34.58228716904648,150.79700516667003,-1,-1,-1,-1
5,0,401.63001715257224,424.0,58.65421795327205,205.47954685420405,-1,-1,-1,-1
5,1,537.1153686717611,152.0,42.92481676254272,161.10892799459873,-1,-1,-1,-1
5,2,900.1541241615512,135.99999999999994,38.79606119376035,148.28363331945712,-1,-1,-1,-1
6,0,400.16683560005436,424.0,72.5021086055865,204.01248249610524,-1,-1,-1,-1
6,1,538.3223203604543,152.0,38.45636229106344,163.14857584368212,-1,-1,-1,-1
6,2,899.8822883385196,135.99999999999994,42.75722352485229,147.6993948429551,-1,-1,-1,-1
7,0,397.3925012459249,416.0,67.57651036824433,205.33599486904643,-1,-1,-1,-1
7,1,534.8697909366665,152.0,40.64218024701813,163.48173846434076,-1,-1,-1,-1
7,2,894.3749376588852,135.99999999999994,46.893660866660866,149.5245575147722,-1,-1,-1,-1
8,0,409.604953635638,416.0,50.6808567994226,181.95033569807413,-1,-1,-1,-1
8,1,531.7247468012189,152.0,48.47316831957062,164.86059372319232,-1,-1,-1,-1
8,2,1640.3484907329298,264.0,21.13582786730649,179.71747246869643,-1,-1,-1,-1
8,3,895.5685714525307,135.99999999999994,45.13477625988139,148.83695698064275,-1,-1,-1,-1
9,0,397.4284822468278,416.0,72.27806617862166,184.8158247232417,-1,-1,-1,-1
9,1,533.2940733583971,152.0,45.889985179959695,165.83889249570137,-1,-1,-1,-1
9,2,894.1026262611143,135.99999999999994,47.5031443803997,149.96490376480529,-1,-1,-1,-1
10,0,413.25797367603286,416.0,58.117345299932936,162.63725857345855,-1,-1,-1,-1
10,1,532.6624079106725,159.9999999999999,46.42465084991602,159.5414666525407,-1,-1,-1,-1
10,2,896.7094270283123,144.0,47.02708056252732,141.89027818699435,-1,-1,-1,-1
11,0,529.6406172502852,159.9999999999999,50.58062701210588,162.7907316532452,-1,-1,-1,-1
11,1,896.2811744942857,144.0,51.32346506179351,143.5918023011697,-1,-1,-1,-1
12,0,528.006709619675,159.9999999999999,47.712287167653244,159.95255634114608,-1,-1,-1,-1
12,1,896.2811744942857,144.0,51.32346506179351,143.5918023011697,-1,-1,-1,-1
13,0,527.9966062420982,159.9999999999999,50.92962465637095,163.941596064828,-1,-1,-1,-1
13,1,896.3571096142438,143.99999999999994,52.57649309616693,142.29658962153133,-1,-1,-1,-1
14,0,528.7414644062467,159.9999999999999,48.24927804433787,164.68162259229598,-1,-1,-1,-1
14,1,893.2518419970233,143.99999999999994,50.90867084397064,144.0004863748208,-1,-1,-1,-1
15,0,524.6866814993401,160.0,51.606704950002836,165.3549207771897,-1,-1,-1,-1
15,1,889.4212162757581,143.99999999999994,55.38353612980768,144.33435794835344,-1,-1,-1,-1
16,0,519.9990997461668,160.0,56.08644423235876,164.96748181259943,-1,-1,-1,-1
16,1,885.9081723395084,143.99999999999994,60.3513638940824,155.48184634105172,-1,-1,-1,-1
17,0,521.2275760825573,160.0,50.53231172616984,165.50733000530033,-1,-1,-1,-1
17,1,884.729762698602,143.99999999999994,64.29643229894839,156.29396040855482,-1,-1,-1,-1
18,0,521.46406630611,160.0,50.62366657684015,165.72582583077826,-1,-1,-1,-1
18,1,887.8913160421524,143.99999999999994,58.64288641987491,156.4531671809779,-1,-1,-1,-1
