1,0,1530.634990627187,576.0,32.09181727780219,94.25517252005943,-1,-1,-1,-1
1,1,1619.8446135806753,568.0,32.32539845914471,98.80108115601502,-1,-1,-1,-1
1,2,517.9389255642961,560.0,21.5352877715452,74.9999547083213,-1,-1,-1,-1
1,3,519.2093217052883,559.9999999999999,20.550470334845727,73.43464003766951,-1,-1,-1,-1
2,0,275.37745335883903,591.9999999999999,21.70426324756022,116.68042576741072,-1,-1,-1,-1
2,1,1538.6242681176639,568.0,31.623120770840842,100.29917457251804,-1,-1,-1,-1
2,2,1627.1169425483422,568.0,33.42768016703576,99.35930402525094,-1,-1,-1,-1
2,3,516.193083836465,544.0,24.058360365613453,74.61650998249127,-1,-1,-1,-1
3,0,1632.2230891509098,560.0,32.421984043200155,95.33465054704584,-1,-1,-1,-1
3,1,1542.924789544788,568.0,30.824414056167825,92.2870022283065,-1,-1,-1,-1
3,2,518.5782855115585,568.0,17.463331313549702,71.33932371751348,-1,-1,-1,-1
3,3,1483.3012014603441,512.0,5.359741822276646,63.85653450230541,-1,-1,-1,-1
4,0,271.9999999999998,616.0,19.50578198059418,111.81558554237836,-1,-1,-1,-1
4,1,1642.422146376224,560.0,34.356531500173105,105.21839063049538,-1,-1,-1,-1
4,2,1551.828076932623,568.0,36.13083362027487,98.10862061031719,-1,-1,-1,-1
4,3,509.3576639819312,560.0,28.549247608379346,75.47427927934393,-1,-1,-1,-1
4,4,1493.4378891118554,512.0,8.547439790989756,65.24640500922828,-1,-1,-1,-1
5,0,258.9651355116474,616.0,33.470478977750304,104.29932647683802,-1,-1,-1,-1
5,1,1559.2257201425455,576.0,30.551431345696756,99.65664582945283,-1,-1,-1,-1
5,2,1650.751607150345,576.0,32.007877212312906,99.67162965573993,-1,-1,-1,-1
5,3,508.59535099764565,552.0,29.525577302960585,80.54973359012956,-1,-1,-1,-1
5,4,1491.0334228699726,520.0,6.2561502261255555,63.12224683928491,-1,-1,-1,-1
6,0,1566.8339944363092,592.0000000000001,23.40695423261195,107.70413296708239,-1,-1,-1,-1
6,1,1659.2744327359828,584.0,31.166079583268584,103.97136848654725,-1,-1,-1,-1
6,2,509.39519513187133,568.0,23.63086492571165,74.82093355583208,-1,-1,-1,-1
6,3,1494.0467261611066,528.0,2.4534406182110615,64.05250415025762,-1,-1,-1,-1
7,0,1576.199072898456,583.9999999999999,33.515588288600384,105.71034764669218,-1,-1,-1,-1
7,1,1674.5870484001807,584.0,14.961045838963173,108.40333521751427,-1,-1,-1,-1
7,2,1666.4609988311418,584.0,37.81291452378582,105.24614145477483,-1,-1,-1,-1
7,3,509.9910923715711,560.0,27.70481920820157,81.82551667839402,-1,-1,-1,-1
8,0,1670.3090148486988,592.0,37.059416132100296,107.00032471756708,-1,-1,-1,-1
8,1,1579.4155656136313,592.0,37.03785553871239,97.04885978147024,-1,-1,-1,-1
8,2,512.1885653516141,568.0,27.552911547400413,78.2892269145459,-1,-1,-1,-1
8,3,1501.1041058591904,536.0,4.753216018214516,59.39370447275655,-1,-1,-1,-1
9,0,1587.4210742697003,600.0,31.661154973619205,108.59913821350108,-1,-1,-1,-1
9,1,1677.066730470175,600.0,39.283915936949825,107.53855512542282,-1,-1,-1,-1
9,2,1409.46736579066,544.0000000000001,12.000171042465354,86.33576925442173,-1,-1,-1,-1
9,3,505.6281728924553,568.0,32.39065132420359,75.63024864792533,-1,-1,-1,-1
9,4,1510.4142164285884,536.0,5.6736414080453414,64.64061941547811,-1,-1,-1,-1
10,0,1588.0969319721366,616.0,39.555782192693414,105.20720035373449,-1,-1,-1,-1
