1,0,214.17477051153196,592.0,11.374106980207216,122.47265009798843,-1,-1,-1,-1
1,1,1533.320797166312,576.0,27.17767332209678,91.9608902129869,-1,-1,-1,-1
1,2,1619.746305216304,568.0,31.712661707606458,95.21577354139845,-1,-1,-1,-1
1,3,520.9196458812495,552.0,18.81127546817163,80.52485808585038,-1,-1,-1,-1
2,0,1627.43364370381,568.0,32.08965021235281,100.10856327593228,-1,-1,-1,-1
2,1,1541.9047772089375,576.0,20.46964000538992,88.58706597952448,-1,-1,-1,-1
2,2,515.4934978373086,544.0,24.99734338681958,77.20259381891356,-1,-1,-1,-1
3,0,194.3385827356642,600.0,25.359744913136183,123.00488734946464,-1,-1,-1,-1
3,1,1635.73599387262,560.0,31.99389189242288,93.90852254435458,-1,-1,-1,-1
3,2,1542.6415262540884,568.0,22.85522933368179,88.93685890205086,-1,-1,-1,-1
3,3,515.859332480077,560.0,23.859955749722758,74.79918456163387,-1,-1,-1,-1
4,0,1555.9385059803744,568.0000000000001,24.738442742214602,100.19998877840032,-1,-1,-1,-1
4,1,1646.0191356861642,568.0,30.832082007709232,99.87777362541294,-1,-1,-1,-1
4,2,518.7660333739598,552.0,20.137397952080164,82.40995558480222,-1,-1,-1,-1
5,0,1553.6404657598955,576.0,33.600341666540544,98.903850760139,-1,-1,-1,-1
5,1,1650.4590987624622,576.0,32.758112017371104,104.20972498025412,-1,-1,-1,-1
5,2,512.3622168544723,552.0,24.41376023793532,75.2984442430793,-1,-1,-1,-1
6,0,1565.7639567531812,592.0,29.28960464646275,98.29944823637015,-1,-1,-1,-1
6,1,1553.9911006802724,584.0,107.75158754827476,102.94320873795414,-1,-1,-1,-1
6,2,1662.8593310074198,584.0,24.366369756315635,100.67960492525731,-1,-1,-1,-1
6,3,1393.1854971289647,536.0000000000001,15.085101082307574,88.80720609921832,-1,-1,-1,-1
7,0,1574.5453570113418,584.0,34.424456863033356,108.08542776234117,-1,-1,-1,-1
7,1,1672.460281942223,584.0,23.637216466850305,107.94804874991416,-1,-1,-1,-1
7,2,1666.114873156459,584.0,32.41219858225736,108.58669012840733,-1,-1,-1,-1
7,3,520.212486886576,560.0,16.789009874042563,79.69803024064208,-1,-1,-1,-1
7,4,515.8031412217387,552.0000000000001,19.03388720961243,81.31173416152888,-1,-1,-1,-1
8,0,1668.835592082066,600.0,37.35238449614371,98.44366689682874,-1,-1,-1,-1
8,1,1583.1805442850841,592.0,30.33627850743642,103.94529305646029,-1,-1,-1,-1
8,2,1635.7813194660757,592.0,52.21868053392427,100.05844354197143,-1,-1,-1,-1
8,3,1400.7943848340983,536.0,16.710697428025014,91.48321260879118,-1,-1,-1,-1
8,4,509.7430217288504,560.0,27.55758797609917,81.66385547725247,-1,-1,-1,-1
9,0,143.86483267725237,608.0,15.364582757843209,121.49652304647293,-1,-1,-1,-1
9,1,1590.4173552486734,600.0,28.409638906847476,106.6140403671119,-1,-1,-1,-1
9,2,1677.1629026270211,600.0000000000001,38.25494506852692,110.83551093814867,-1,-1,-1,-1
9,3,1400.7170619652838,536.0000000000001,10.632328681577519,95.01731722202624,-1,-1,-1,-1
9,4,510.17106906167425,560.0000000000001,27.413952393709167,80.02840826682007,-1,-1,-1,-1
10,0,1587.011765329883,616.0,39.298967019209385,105.90670431634419,-1,-1,-1,-1
10,1,1683.0575813927617,616.0,41.2944959827023,104.87709208411434,-1,-1,-1,-1
10,2,502.14289370459136,552.0,28.86978375638165,81.17805585484541,-1,-1,-1,-1
11,0,105.26941330835314,615.9999999999999,27.02513178422589,127.64323036714973,-1,-1,-1,-1
11,1,1693.3059096012953,600.0,38.118308091783774,112.608465231227,-1,-1,-1,-1
11,2,1598.2289939467566,600.0,31.161210444351354,105.71643390466625,-1,-1,-1,-1
11,3,1412.5120264912346,536.0,10.267695235208748,93.11161421570057,-1,-1,-1,-1
11,4,502.02561535524876,560.0,28.044102300201985,81.64753205205795,-1,-1,-1,-1
12,0,1701.0086569713458,600.0,39.472800226506024,120.62409548512869,-1,-1,-1,-1
12,1,1608.9166748350767,608.0,26.21501687430805,107.0646743074717,-1,-1,-1,-1
12,2,1411.3179353584092,536.0000000000001,14.36080228492051,100.02293086968712,-1,-1,-1,-1
12,3,503.9230610035853,568.0,25.972887778651057,79.94368697953337,-1,-1,-1,-1
12,4,501.66371690839924,560.0,26.26973486653037,82.01766337398817,-1,-1,-1,-1
13,0,1705.8466791141836,608.0,43.84905265808948,108.96020069249334,-1,-1,-1,-1
13,1,1622.9763395406144,607.9999999999999,38.94025400435976,110.22295046970146,-1,-1,-1,-1
13,2,1414.015879135373,536.0000000000001,11.337019325236042,92.42876267690428,-1,-1,-1,-1
13,3,502.73297744143235,544.0,20.83657434545239,82.71862869378356,-1,-1,-1,-1
14,0,69.08930670310895,608.0,28.487505653767812,133.7564766756442,-1,-1,-1,-1
14,1,1622.0378086916592,600.0,33.33633508399316,116.48617165077678,-1,-1,-1,-1
14,2,1715.8982111332493,600.0,38.47310535596216,116.49865248261722,-1,-1,-1,-1
14,3,1421.2332349285643,536.0000000000001,4.148421448368936,91.73864852848556,-1,-1,-1,-1
14,4,501.9386660176878,552.0,23.493836189819206,82.30901639327806,-1,-1,-1,-1
15,0,1623.8686545310923,600.0,38.677895762753224,111.08564806996606,-1,-1,-1,-1
15,1,1729.4932717305896,600.0,31.077220989518082,114.43677961905018,-1,-1,-1,-1
15,2,507.992026113263,552.0,12.332425996082634,80.29595374148494,-1,-1,-1,-1
16,0,1636.2320963562456,608.0,38.3360386568238,114.67163887473134,-1,-1,-1,-1
16,1,1732.2314551317988,608.0,41.10189446277968,113.20552563333877,-1,-1,-1,-1
16,2,501.619921710707,552.0000000000001,16.125946774095155,82.93443664652455,-1,-1,-1,-1
17,0,1645.1123808249044,608.0,40.239273736034875,110.11849522237662,-1,-1,-1,-1
17,1,1741.7181121293663,608.0,38.91231208455565,114.32235139532008,-1,-1,-1,-1
17,2,500.87210565072195,560.0,22.545609249909887,81.24332399473928,-1,-1,-1,-1
18,0,1653.09991665222,608.0,37.62721780561128,111.78441127258702,-1,-1,-1,-1
18,1,1747.8598497957012,608.0,41.05906970713227,112.79906912615309,-1,-1,-1,-1
18,2,506.66045317470594,560.0,15.62656352226395,82.98642332504573,-1,-1,-1,-1
18,3,503.32525116882,552.0,14.107304682630627,88.38706948262086,-1,-1,-1,-1
