1,1,867,145,236,635,1,1,1.0
2,1,870,146,228,633,1,1,1.0
1,2,-33,10,385,1122,1,1,0.86969
2,2,-64,-5,408,1139,1,1,0.79681
1,3,397,270,117,327,1,1,1.0
2,3,397,270,117,327,1,1,1.0
1,4,546,272,103,317,1,1,1.0
2,4,540,270,103,321,1,1,1.0
1,5,699,338,41,127,1,1,1.0
2,5,696,337,41,127,1,1,1.0
1,6,739,323,51,131,1,1,0.96591
2,6,736,322,51,131,1,1,0.96591
1,8,1670,528,64,229,0,8,1.0
2,8,1670,528,64,229,0,8,1.0
1,9,1736,531,128,225,0,8,1.0
2,9,1736,531,133,224,0,8,1.0
1,11,1123,374,810,88,0,9,0.96054
2,11,1121,374,810,88,0,9,0.96301
1,13,1374,317,46,136,1,1,0.41606
2,13,1372,317,46,136,1,1,0.41606
1,14,1025,246,116,397,1,1,0.32479
2,14,1023,244,116,401,1,1,0.35043
1,15,1855,326,40,113,1,1,0.42105
2,15,1853,328,40,113,1,1,0.40351
1,16,1794,336,38,106,1,1,0.35514
2,16,1792,336,38,106,1,1,0.35514
1,17,1656,337,29,77,1,1,0.40171
2,17,1654,338,28,78,1,1,0.36927
1,18,1635,340,25,78,1,1,0.43038
2,18,1633,341,26,79,1,1,0.4125
1,21,1858,564,63,143,0,9,0.875
2,21,1858,568,63,143,0,9,0.79688
1,22,1772,602,88,107,0,9,0.0
2,22,1772,604,88,107,0,9,0.0
1,23,1670,652,99,51,0,9,0.01
2,23,1670,656,99,51,0,9,0.01
1,25,872,252,87,305,1,1,0.0
2,25,870,253,88,305,1,1,0.0
1,28,794,330,41,119,1,1,1.0
2,28,792,330,41,119,1,1,1.0
1,29,1320,327,37,109,1,1,0.42727
2,29,1318,329,37,109,1,1,0.40909
1,30,1350,342,31,93,1,1,0.17021
2,30,1346,343,31,93,1,1,0.16489
1,79,847,329,49,119,1,1,0.4
2,79,845,329,49,119,1,1,0.5
