1,1,1363,569,103,241,1,1,0.86014
2,1,1362,568,103,241,1,1,0.86173
1,2,371,410,80,239,1,1,1.0
2,2,371,408,80,239,1,1,1.0
1,3,103,549,83,251,1,1,1.0
2,3,102,549,83,250,1,1,1.0
1,4,1734,457,76,213,1,1,0.98386
2,4,1733,457,76,212,1,1,0.97586
1,5,1098,980,78,208,1,1,0.48325
2,5,1101,979,78,209,1,1,0.48571
1,6,632,761,100,251,1,1,0.31903
2,6,631,761,100,251,1,1,0.31903
1,7,623,901,144,123,0,11,1.0
2,7,623,901,144,123,0,11,1.0
1,8,671,427,42,652,0,10,0.80063
2,8,671,427,42,652,0,10,0.80063
1,9,1516,126,100,73,0,11,1.0
2,9,1516,126,100,73,0,11,1.0
1,10,1556,-1,25,129,0,11,1.0
2,10,1556,-1,25,129,0,11,1.0
1,11,1545,196,28,81,0,10,0.71909
2,11,1545,196,28,81,0,10,0.70101
1,12,1513,266,95,80,0,11,1.0
2,12,1513,266,95,80,0,11,1.0
1,13,1537,342,29,197,0,10,0.17121
2,13,1537,342,29,197,0,10,0.17121
1,14,1537,381,94,212,0,10,0.44354
2,14,1537,381,93,212,0,10,0.44042
1,15,1299,74,76,92,0,10,0.80324
2,15,1299,74,76,92,0,10,0.80352
1,16,1311,2,49,73,0,11,1.0
2,16,1311,1,48,74,0,11,1.0
1,17,1564,380,53,110,0,11,1.0
2,17,1564,380,53,110,0,11,1.0
1,18,1842,581,80,78,0,11,1.0
2,18,1842,581,80,78,0,11,1.0
1,19,1817,918,19,101,0,10,0.74118
2,19,1817,918,19,101,0,10,0.74118
1,20,1860,978,19,106,0,10,0.91589
2,20,1860,978,19,106,0,10,0.91589
1,21,1838,655,15,53,0,10,0.70833
2,21,1837,655,16,52,0,10,0.72586
1,22,1856,724,35,258,0,11,1.0
2,22,1856,724,35,258,0,11,1.0
1,23,1826,697,42,268,0,11,1.0
2,23,1826,697,42,268,0,11,1.0
1,24,622,274,91,90,0,11,1.0
2,24,622,274,91,90,0,11,1.0
1,25,616,129,101,71,0,11,1.0
2,25,616,129,101,71,0,11,1.0
1,26,650,1,29,133,0,11,1.0
2,26,650,1,29,133,0,11,1.0
1,27,654,194,26,84,0,11,1.0
2,27,654,194,26,84,0,11,1.0
1,28,654,363,30,82,0,11,1.0
2,28,654,363,30,82,0,11,1.0
1,29,621,437,55,245,0,10,0.88175
2,29,620,437,56,245,0,10,0.88383
1,30,616,-1,40,137,0,10,0.3245
