1,1,260,450,102,262,1,1,1.0
2,1,262,449,102,263,1,1,1.0
3,1,264,449,102,263,1,1,1.0
4,1,266,448,102,264,1,1,1.0
5,1,268,448,102,264,1,1,1.0
6,1,270,448,102,264,1,1,1.0
7,1,272,448,103,264,1,1,1.0
8,1,274,448,103,264,1,1,1.0
9,1,276,448,104,264,1,1,1.0
10,1,278,447,104,265,1,1,1.0
11,1,280,447,105,265,1,1,1.0
12,1,282,446,105,266,1,1,1.0
13,1,284,446,106,266,1,1,1.0
14,1,286,446,106,266,1,1,1.0
15,1,289,446,106,266,1,1,1.0
16,1,291,446,106,266,1,1,1.0
17,1,294,446,106,266,1,1,1.0
18,1,299,447,103,262,1,1,1.0
9,16,1775,436,76,187,1,1,0.064935
10,16,1778,437,76,186,1,1,0.12987
11,16,1782,438,76,186,1,1,0.19481
12,16,1786,439,75,185,1,1,0.22368
13,16,1790,440,75,185,1,1,0.19737
14,16,1794,441,74,184,1,1,0.2
15,16,1798,442,74,184,1,1,0.17333
16,16,1799,441,74,184,1,1,0.17333
17,16,1801,441,73,184,1,1,0.14865
18,16,1802,440,73,184,1,1,0.14865
1,19,1686,387,171,345,1,1,1.0
2,19,1685,386,170,347,1,1,1.0
3,19,1684,386,170,348,1,1,1.0
4,19,1683,385,169,351,1,1,1.0
5,19,1683,385,168,352,1,1,1.0
6,19,1682,384,168,354,1,1,1.0
7,19,1681,384,167,356,1,1,1.0
8,19,1680,383,167,358,1,1,1.0
9,19,1680,383,166,360,1,1,1.0
10,19,1677,382,167,362,1,1,1.0
11,19,1675,382,168,364,1,1,1.0
12,19,1673,381,168,366,1,1,1.0
13,19,1671,381,169,368,1,1,1.0
14,19,1668,380,170,370,1,1,1.0
15,19,1666,380,171,372,1,1,1.0
16,19,1664,379,171,374,1,1,1.0
17,19,1662,379,172,376,1,1,1.0
18,19,1657,378,175,378,1,1,1.0
1,20,1886,327,156,404,1,1,0.22293
2,20,1883,326,157,406,1,1,0.24051
3,20,1881,325,157,408,1,1,0.25316
4,20,1878,325,158,410,1,1,0.27044
5,20,1876,324,158,412,1,1,0.28302
6,20,1873,324,159,413,1,1,0.3
7,20,1871,323,159,416,1,1,0.3125
8,20,1868,323,160,417,1,1,0.32919
9,20,1866,322,160,419,1,1,0.34161
10,20,1863,322,161,421,1,1,0.35802
11,20,1861,321,161,423,1,1,0.37037
12,20,1859,320,161,425,1,1,0.38272
13,20,1856,320,162,427,1,1,0.39877
14,20,1854,319,162,429,1,1,0.41104
15,20,1851,319,163,430,1,1,0.42683
16,20,1849,318,163,433,1,1,0.43902
17,20,1846,318,164,434,1,1,0.45455
18,20,1844,317,164,436,1,1,0.46667
1,21,1253,533,63,129,1,1,1.0
2,21,1256,534,62,127,1,1,0.5873
3,21,1259,535,61,125,1,1,0.58065
4,21,1262,536,60,124,1,1,0.57377
5,21,1265,537,59,122,1,1,0.55
6,21,1269,538,57,121,1,1,0.53448
7,21,1270,538,56,122,1,1,0.5614
8,21,1271,538,56,123,1,1,0.5614
9,21,1272,538,55,124,1,1,1.0
10,21,1273,538,55,125,1,1,1.0
11,21,1275,538,54,126,1,1,1.0
12,21,1278,537,53,127,1,1,1.0
13,21,1281,537,53,127,1,1,1.0
14,21,1284,536,53,128,1,1,1.0
15,21,1287,536,53,128,1,1,1.0
16,21,1291,536,52,129,1,1,1.0
17,21,1292,535,52,129,1,1,1.0
18,21,1293,535,52,129,1,1,1.0
1,22,1292,459,70,202,1,1,0.77624
2,22,1293,458,71,203,1,1,0.77342
3,22,1295,457,72,204,1,1,1.0
4,22,1297,456,73,205,1,1,1.0
5,22,1298,455,75,206,1,1,1.0
6,22,1300,455,76,206,1,1,1.0
7,22,1302,454,77,207,1,1,1.0
8,22,1303,453,79,208,1,1,0.81459
9,22,1305,452,80,209,1,1,0.83233
10,22,1307,451,81,210,1,1,0.84233
11,22,1309,451,82,210,1,1,0.85131
12,22,1310,451,81,210,1,1,0.84106
13,22,1312,452,80,209,1,1,0.83098
14,22,1314,452,79,209,1,1,0.82
15,22,1316,453,78,208,1,1,0.80922
16,22,1318,454,77,207,1,1,0.79808
17,22,1319,454,77,207,1,1,0.79647
18,22,1321,455,76,206,1,1,0.8008
1,23,-348,235,477,695,1,1,0.26987
2,23,-340,234,473,695,1,1,0.28059
3,23,-331,234,469,694,1,1,0.29362
4,23,-322,234,465,693,1,1,0.30687
5,23,-313,233,461,693,1,1,0.32035
6,23,-304,233,457,692,1,1,0.33406
7,23,-295,233,453,691,1,1,0.34802
8,23,-286,233,449,690,1,1,0.36222
9,23,-278,232,446,691,1,1,0.37584
10,23,-269,232,442,690,1,1,0.39052
11,23,-260,232,438,689,1,1,0.40547
12,23,-251,232,434,688,1,1,0.42069
13,23,-242,231,430,688,1,1,0.43619
14,23,-233,231,426,687,1,1,0.45199
15,23,-224,231,422,686,1,1,0.46809
16,23,-215,231,418,686,1,1,0.48449
17,23,-207,230,424,686,1,1,0.51059
18,23,-198,230,430,685,1,1,0.53828
1,25,1035,174,136,532,0,9,1.0
2,25,1035,174,136,532,0,9,1.0
3,25,1035,174,136,532,0,9,1.0
4,25,1035,174,136,532,0,9,1.0
5,25,1035,174,136,532,0,9,1.0
6,25,1035,174,136,532,0,9,1.0
7,25,1035,174,136,532,0,9,1.0
8,25,1035,174,136,532,0,9,1.0
9,25,1035,174,136,532,0,9,1.0
10,25,1035,174,136,532,0,9,1.0
11,25,1035,174,136,532,0,9,1.0
12,25,1035,174,136,532,0,9,1.0
13,25,1035,174,136,532,0,9,1.0
14,25,1035,174,136,532,0,9,1.0
15,25,1035,174,136,532,0,9,1.0
16,25,1035,174,136,532,0,9,1.0
17,25,1035,174,136,532,0,9,1.0
18,25,1035,174,136,532,0,9,1.0
1,26,116,522,84,230,0,8,0.83529
2,26,115,521,84,230,0,8,0.77647
3,26,115,521,84,230,0,8,0.71765
4,26,115,521,84,230,0,8,0.65882
5,26,115,521,84,230,0,8,0.6
6,26,115,521,84,230,0,8,0.54118
7,26,115,521,84,230,0,8,0.48235
8,26,115,521,84,230,0,8,0.42353
9,26,115,521,84,230,0,8,0.36471
10,26,115,521,84,230,0,8,0.30588
11,26,115,521,84,230,0,8,0.24706
12,26,115,521,84,230,0,8,0.18824
13,26,115,521,84,230,0,8,0.12941
14,26,115,521,84,230,0,8,0.070588
15,26,115,521,84,230,0,8,0.011765
16,26,115,521,84,230,0,8,0.0
17,26,115,521,84,230,0,8,0.0
18,26,115,521,84,230,0,8,0.0
1,27,234,395,21,440,0,9,1.0
2,27,234,395,21,440,0,9,1.0
3,27,234,395,21,440,0,9,1.0
4,27,234,395,21,440,0,9,1.0
5,27,234,395,21,440,0,9,1.0
6,27,234,395,21,440,0,9,1.0
7,27,234,395,21,440,0,9,1.0
8,27,234,395,21,440,0,9,1.0
9,27,234,395,21,440,0,9,1.0
10,27,234,395,21,440,0,9,1.0
11,27,234,395,21,440,0,9,1.0
12,27,234,395,21,440,0,9,1.0
13,27,234,395,21,440,0,9,1.0
14,27,234,395,21,440,0,9,1.0
15,27,234,395,21,440,0,9,1.0
16,27,234,395,21,440,0,9,1.0
17,27,234,395,21,440,0,9,1.0
18,27,234,395,21,440,0,9,1.0
1,28,1682,470,65,122,0,8,0.060606
2,28,1682,470,64,121,0,8,0.046154
3,28,1682,470,64,121,0,8,0.030769
4,28,1682,470,64,121,0,8,0.015385
5,28,1682,470,64,121,0,8,0.015385
6,28,1682,470,64,121,0,8,0.0
7,28,1682,470,64,121,0,8,0.0
8,28,1682,470,64,121,0,8,0.0
9,28,1682,470,64,121,0,8,0.0
10,28,1682,470,64,121,0,8,0.0
11,28,1682,470,64,121,0,8,0.0
12,28,1682,470,64,121,0,8,0.0
13,28,1682,470,64,121,0,8,0.0
14,28,1682,470,64,121,0,8,0.0
15,28,1682,470,64,121,0,8,0.0
16,28,1682,470,64,121,0,8,0.0
17,28,1683,470,63,121,0,8,0.0
18,28,1683,470,63,121,0,8,0.0
1,30,42,502,85,254,0,8,0.0
2,30,42,501,85,254,0,8,0.0
3,30,42,501,85,254,0,8,0.0
