1,1,912,484,97,109,0,7,1.0
1,2,1338,418,167,379,1,1,1.0
1,3,586,447,85,263,1,1,1.0
1,4,1585,-1,336,578,0,9,0.98153
1,5,1163,441,33,89,0,8,1.0
1,6,1308,431,34,118,0,8,0.85714
1,8,1416,431,184,336,1,1,0.51351
1,9,1056,484,36,110,1,1,0.94595
1,10,1091,484,31,115,1,1,1.0
1,11,734,487,29,68,0,2,0.31884
1,12,679,492,53,105,0,2,0.30573
1,13,738,458,27,75,0,2,0.3985
1,14,1255,447,33,100,1,1,1.0
1,15,1016,430,40,116,1,1,0.98687
1,17,1101,441,38,108,1,1,0.65843
1,18,935,436,42,114,1,1,0.41739
1,19,442,446,105,283,1,1,1.0
1,20,636,458,61,187,1,1,0.41935
1,21,1364,434,51,124,1,1,0.0
1,22,1478,434,63,124,1,1,0.0
1,23,473,460,89,249,1,1,0.16667
1,24,835,473,52,75,0,7,1.0
1,25,796,476,55,60,0,7,0.69643
1,26,548,465,35,93,1,1,0.52778
1,30,376,446,41,104,0,7,1.0
1,31,418,459,40,84,1,1,0.58537
1,36,582,456,35,133,1,1,0.11111
1,39,972,456,32,77,1,1,0.29371
1,46,693,462,20,67,0,7,0.32633
1,47,713,478,19,57,0,7,0.24138
1,50,734,505,31,44,0,4,0.0055556
1,51,911,408,26,129,0,9,0.55897
1,52,730,509,37,60,0,4,0.92105
1,53,679,528,46,79,0,4,0.59574
1,66,1004,454,18,61,0,7,0.44482
1,68,578,432,20,43,1,1,0.45779
1,69,596,429,18,42,1,1,0.36353
1,70,1036,453,25,67,1,1,0.08767
1,72,663,451,34,86,1,1,0.05977
