1,1,867,145,236,635,1,1,1.0
1,2,-33,10,385,1122,1,1,0.86969
1,3,397,270,117,327,1,1,1.0
1,4,546,272,103,317,1,1,1.0
1,5,699,338,41,127,1,1,1.0
1,6,739,323,51,131,1,1,0.96591
1,8,1670,528,64,229,0,8,1.0
1,9,1736,531,128,225,0,8,1.0
1,11,1123,374,810,88,0,9,0.96054
1,13,1374,317,46,136,1,1,0.41606
1,14,1025,246,116,397,1,1,0.32479
1,15,1855,326,40,113,1,1,0.42105
1,16,1794,336,38,106,1,1,0.35514
1,17,1656,337,29,77,1,1,0.40171
1,18,1635,340,25,78,1,1,0.43038
1,21,1858,564,63,143,0,9,0.875
1,22,1772,602,88,107,0,9,0.0
1,23,1670,652,99,51,0,9,0.01
1,25,872,252,87,305,1,1,0.0
1,28,794,330,41,119,1,1,1.0
1,29,1320,327,37,109,1,1,0.42727
1,30,1350,342,31,93,1,1,0.17021
1,79,847,329,49,119,1,1,0.4
